Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
DNK,01/09/2013,16:00,Viborg,FC Copenhagen,1.0,4.0,A,5.13,3.81,1.64
DNK,01/09/2013,18:00,Aalborg,Brondby,2.0,1.0,H,2.25,3.34,3.09
DNK,02/09/2013,18:00,Randers FC,Sonderjyske,0.0,2.0,A,2.09,3.38,3.41
DNK,13/09/2013,17:30,Sonderjyske,Aalborg,1.0,3.0,A,2.53,3.31,2.69
DNK,14/09/2013,16:00,FC Copenhagen,Esbjerg,1.0,1.0,D,1.59,3.9,5.54
DNK,15/09/2013,13:00,Aarhus,Viborg,0.0,1.0,A,1.68,3.84,4.74
DNK,15/09/2013,16:00,Vestsjaelland,Randers FC,2.0,0.0,H,2.49,3.17,2.85
DNK,15/09/2013,18:00,Brondby,Odense,2.0,1.0,H,1.92,3.56,3.74
DNK,16/09/2013,18:00,Midtjylland,Nordsjaelland,2.0,1.0,H,2.0,3.44,3.57
DNK,20/09/2013,17:30,Randers FC,Aalborg,3.0,2.0,H,3.36,3.28,2.16
DNK,21/09/2013,16:00,Midtjylland,Viborg,0.0,0.0,D,1.65,3.83,4.99
DNK,22/09/2013,13:00,Sonderjyske,Nordsjaelland,2.0,0.0,H,2.85,3.33,2.39
DNK,22/09/2013,16:00,Aarhus,Brondby,1.0,3.0,A,2.53,3.33,2.7
DNK,22/09/2013,18:00,FC Copenhagen,Odense,2.0,1.0,H,1.43,4.55,6.88
DNK,23/09/2013,18:00,Vestsjaelland,Esbjerg,1.0,3.0,A,3.1,3.3,2.27
DNK,27/09/2013,17:30,Viborg,Vestsjaelland,2.0,0.0,H,2.24,3.3,3.15
DNK,28/09/2013,15:00,Brondby,FC Copenhagen,3.0,2.0,H,3.22,3.33,2.19
DNK,29/09/2013,13:00,Esbjerg,Sonderjyske,4.0,1.0,H,1.84,3.5,4.24
