Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,FTR,team_elo,opp_elo,team_xg,opp_xg,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_avg_goals_for,team_avg_goals_against,opp_avg_goals_for,opp_avg_goals_against,team_shots,opp_shots,team_shots_target,opp_shots_target,AvgH,AvgD,AvgA
2,1920,20190818,14,6,203,63,0,1423,1465,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,6.0,3.0,2.0,2.57,3.19,2.95
4,1920,20190818,14,6,212,37,1,1474,1523,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,12.0,16.0,4.0,5.0,1.63,3.9,5.49
8,1920,20190818,16,6,1,126,0,1468,1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,3.25,3.43
2,1920,20190818,16,6,53,124,1,1554,1490,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,18.0,15.0,7.0,1.0,1.73,3.77,5.07
4,1920,20190818,16,6,190,215,1,1446,1556,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,8.0,13.0,5.0,2.0,2.04,3.22,4.0
9,1920,20190818,17,6,91,209,1,1498,1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,3.0,3.59
9,1920,20190818,17,6,114,167,0,1408,1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,3.18,5.19
9,1920,20190818,17,6,162,3,2,1413,1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.03,4.19
0,1920,20190818,17,6,228,184,2,1508,1643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,4.02,1.72
8,1920,20190818,18,6,77,202,2,1459,1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,3.41,2.33
9,1920,20190818,19,6,42,179,0,1462,1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,3.35,5.71
9,1920,20190818,19,6,115,104,2,1430,1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.19,3.12
8,1920,20190818,20,6,25,231,2,1545,1430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,3.76,5.78
4,1920,20190818,20,6,191,171,0,1649,1722,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,9.0,12.0,3.0,5.0,7.83,5.35,1.36
8,1920,20190818,21,6,16,90,0,1627,1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,4.23,7.63
5,1920,20190819,19,0,18,95,1,1536,1487,0.3333333333333333,0.0,0.0,0.0,1.5,1.5,1.33,3.0,1.5,0.0,0.0,1.5,12.22,11.44,2.67,3.67,2.36,2.87,3.36
1,1920,20190819,19,0,166,64,0,1357,1423,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,18.0,12.0,4.0,5.0,2.41,3.23,2.93
2,1920,20190819,20,0,246,142,1,1456,1640,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,8.0,11.0,2.0,5.0,3.32,3.28,2.3
3,1920,20190820,19,1,27,21,0,1333,1346,0.3333333333333333,0.0,0.0,0.0,1.333,1.333,1.33,1.75,1.33,0.67,0.67,1.67,8.0,13.33,2.08,3.25,2.24,3.3,3.33
3,1920,20190820,19,1,65,39,2,1345,1311,0.0,0.2,0.0,0.0,1.667,1.333,2.33,3.58,1.0,1.33,1.33,1.33,11.75,9.67,4.25,3.67,2.15,3.33,3.48
3,1920,20190820,19,1,105,28,2,1319,1390,0.4,0.0,0.0,0.0,1.333,2.0,2.75,3.0,1.67,1.0,0.67,1.33,16.0,12.33,4.33,1.75,2.37,3.42,2.97
3,1920,20190820,19,1,145,244,0,1410,1347,0.0,0.0,0.0,0.0,0.333,2.0,0.25,0.75,1.33,1.33,1.33,2.0,12.67,9.17,4.5,3.83,1.95,3.34,4.17
3,1920,20190820,19,1,204,134,0,1375,1409,0.2857142857142857,0.5,0.0,0.0,2.0,2.333,2.5,0.25,1.33,1.0,2.0,2.0,17.33,9.0,7.33,3.33,1.86,3.56,4.3
3,1920,20190821,19,2,45,103,0,1416,1372,0.5,0.25,0.0,0.0,1.0,2.333,1.75,0.58,2.67,1.0,1.67,1.0,14.42,8.0,5.25,2.25,2.05,3.34,3.78
3,1920,20190821,19,2,51,161,1,1380,1407,1.0,1.0,0.0,0.0,2.333,1.333,3.5,3.58,2.0,1.67,1.0,1.67,8.92,11.58,4.33,3.42,2.65,3.25,2.72
3,1920,20190821,19,2,88,147,0,1464,1411,1.0,0.5,0.0,0.0,2.0,0.333,4.75,4.33,1.33,0.67,0.33,1.0,14.83,6.25,5.0,2.25,1.66,3.87,5.25
3,1920,20190821,19,2,122,35,0,1463,1478,0.25,0.5,0.0,0.0,2.333,1.333,4.33,2.75,0.67,2.0,1.0,0.33,17.5,13.0,4.83,3.08,1.61,4.16,5.26
3,1920,20190821,19,2,181,214,0,1379,1398,0.6,0.3333333333333333,0.0,0.0,1.0,2.333,1.75,1.0,2.33,0.67,1.67,2.0,13.67,15.17,3.75,3.33,2.43,3.19,3.04
3,1920,20190821,19,2,182,219,2,1423,1418,0.2,0.0,0.0,0.0,1.333,0.333,1.33,4.33,1.33,1.0,1.0,1.67,13.17,14.5,3.25,4.67,2.53,3.28,2.83
3,1920,20190821,20,2,242,185,1,1347,1392,0.25,0.25,0.0,0.0,2.333,2.0,4.33,3.0,1.0,1.67,1.33,2.0,16.33,13.42,3.33,4.83,1.65,3.95,5.23
1,1920,20190901,12,6,96,97,0,1501,1512,0.16666666666666666,0.5,0.0,0.0,3.0,0.5,4.33,3.44,0.5,2.0,2.0,0.5,14.44,15.44,6.89,6.0,1.73,3.8,4.46
1,1920,20190901,12,6,102,76,1,1497,1486,0.2857142857142857,0.125,0.0,0.0,1.5,1.5,3.0,1.33,2.0,0.5,1.5,3.0,20.89,11.56,4.78,7.11,1.66,4.04,4.68
1,1920,20190901,12,6,166,113,0,1485,1469,0.5,0.5,0.0,0.0,3.0,1.5,4.33,1.33,2.0,0.5,1.5,3.0,19.67,16.11,6.22,3.78,2.35,3.34,2.93
2,1920,20190901,14,6,78,246,0,1519,1458,0.5,0.0,0.0,0.0,2.0,1.0,3.44,1.44,0.5,0.0,0.5,0.5,11.11,6.89,2.44,2.0,2.17,3.29,3.65
4,1920,20190901,14,6,190,128,0,1557,1510,0.0,0.0,0.0,0.0,2.0,1.5,2.33,1.33,0.0,1.0,0.5,1.5,9.67,11.33,2.78,1.89,2.88,2.98,2.71
4,1920,20190901,14,6,191,157,2,1483,1528,0.5,0.6666666666666666,0.0,0.0,3.0,0.0,4.33,4.33,1.0,1.0,1.5,1.5,10.11,10.89,3.56,4.33,1.71,3.56,5.42
0,1920,20190901,14,6,241,17,0,1501,1497,0.1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,5.0,23.0,5.0,10.0,1.0,1.7,4.03,4.77
2,1920,20190901,16,6,11,223,1,1553,1488,0.2222222222222222,1.0,0.0,0.0,3.0,0.5,4.33,2.33,1.0,1.0,1.5,2.5,12.44,15.44,5.89,4.22,2.38,3.63,2.9
4,1920,20190901,16,6,215,150,1,1472,1521,0.5,0.0,0.0,0.0,1.0,3.0,1.44,0.0,0.5,0.5,1.5,1.5,8.0,9.78,1.44,3.78,2.64,3.21,2.77
8,1920,20190901,16,6,229,140,0,1513,1473,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,14.0,16.0,6.0,4.0,1.41,4.63,8.14
0,1920,20190901,17,6,71,84,0,1515,1485,0.125,0.42857142857142855,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,17.0,12.0,8.0,7.0,1.69,4.08,4.77
7,1920,20190901,17,6,110,177,2,1483,1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,2.97,3.76
6,1920,20190901,17,6,117,193,1,1471,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,3.63,3.29
9,1920,20190901,17,6,133,3,2,1432,1513,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,10.0,12.0,3.0,6.0,2.34,2.91,3.35
7,1920,20190901,17,6,175,180,0,1512,1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,3.16,3.82
9,1920,20190901,17,6,209,2,0,1508,1470,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,10.0,2.0,5.0,0.0,1.92,3.25,4.19
9,1920,20190901,17,6,232,114,0,1514,1497,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,15.0,12.0,6.0,5.0,2.17,3.19,3.41
8,1920,20190901,18,6,16,70,0,1530,1500,0.2,0.2,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,5.0,11.0,5.0,5.0,1.42,4.16,9.92
8,1920,20190901,18,6,77,92,2,1471,1540,0.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,7.0,14.0,2.0,7.0,2.1,3.2,3.92
9,1920,20190901,18,6,91,139,0,1576,1446,0.16666666666666666,0.25,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,21.0,5.0,6.0,4.0,1.87,3.25,4.45
6,1920,20190901,19,6,14,222,2,1499,1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,4.08,5.54
6,1920,20190901,19,6,44,108,2,1461,1569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.9,1.65
6,1920,20190901,19,6,89,83,0,1512,1470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,3.47,2.71
6,1920,20190901,19,6,120,234,2,1443,1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,3.59,4.05
9,1920,20190901,19,6,179,220,0,1523,1471,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,6.0,16.0,2.0,5.0,2.53,3.17,2.79
6,1920,20190901,19,6,200,197,0,1542,1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,3.49,3.12
6,1920,20190901,19,6,227,172,2,1469,1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,3.32,3.95
9,1920,20190901,20,6,42,79,0,1501,1511,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,11.0,13.0,3.0,3.0,1.66,3.5,5.58
7,1920,20190901,20,6,86,12,0,1567,1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,3.37,4.8
4,1920,20190901,20,6,143,212,0,1500,1484,0.0,0.5,0.0,0.0,0.5,0.5,1.0,2.33,0.0,1.0,1.5,1.0,9.44,15.89,2.0,4.56,1.99,3.5,3.82
8,1920,20190901,20,6,236,186,1,1488,1549,0.5714285714285714,0.2727272727272727,0.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,3.0,1.0,12.0,17.0,7.0,11.0,3.71,4.14,1.88
5,1920,20190902,18,0,170,50,2,1511,1513,0.25,0.25,0.0,0.0,0.333,0.667,0.25,2.33,1.0,1.0,0.33,0.0,11.67,7.25,3.17,1.67,2.36,2.79,3.48
5,1920,20190902,19,0,93,125,1,1477,1538,0.3333333333333333,0.16666666666666666,0.0,0.0,0.667,1.333,1.58,1.33,0.33,0.67,1.33,1.33,9.08,12.83,1.92,5.17,3.43,3.06,2.21
1,1920,20190902,19,0,216,30,0,1477,1494,0.4,0.0,0.0,0.0,2.0,2.0,3.44,0.44,2.0,1.5,1.5,2.0,19.67,12.33,7.22,3.56,1.51,4.33,5.83
9,1920,20190906,20,4,199,42,2,1409,1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,1.0,1.0,2.5,11.0,15.44,2.0,4.11,2.89,2.85,2.71
9,1920,20190907,15,5,114,2,2,1478,1439,0.6,0.0,0.0,0.0,1.5,3.0,1.33,0.0,3.0,1.5,0.0,2.5,9.78,5.33,3.89,1.11,1.71,3.38,5.31
9,1920,20190907,17,5,139,5,2,1401,1486,0.0,0.0,0.0,0.0,1.5,0.0,1.33,3.0,0.5,0.5,0.0,3.0,7.78,13.0,2.33,5.0,2.46,2.98,3.04
9,1920,20190907,19,5,79,162,1,1462,1472,0.0,0.0,0.0,0.0,0.5,3.0,0.44,0.0,1.0,0.5,1.0,0.0,9.11,6.0,2.44,1.0,2.12,3.06,3.7
9,1920,20190907,19,5,87,179,1,1403,1483,0.0,0.5,0.0,0.0,3.0,1.5,3.0,3.0,0.0,2.0,0.5,3.5,10.0,8.78,4.0,3.67,2.03,3.09,3.95
9,1920,20190907,20,5,220,115,1,1477,1543,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,12.11,9.0,3.33,1.0,2.05,3.16,3.79
9,1920,20190908,11,6,104,209,0,1474,1432,0.0,0.2,0.0,0.0,3.0,0.5,3.0,3.44,0.0,1.0,0.5,1.5,9.0,12.22,6.0,5.0,2.03,3.09,3.94
9,1920,20190908,15,6,91,232,0,1584,1454,0.3333333333333333,0.0,0.0,0.0,2.0,0.5,3.44,3.44,1.0,0.5,1.5,2.5,14.33,11.11,3.78,4.89,2.12,3.15,3.58
9,1920,20190908,17,6,3,249,2,1345,1534,0.0,0.0,0.0,0.0,3.0,0.0,4.33,3.0,1.0,2.5,0.0,2.0,12.0,15.0,7.11,8.0,2.49,2.91,3.06
9,1920,20190908,17,6,72,133,1,1439,1438,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.44,0.0,2.0,2.0,1.0,5.0,14.44,1.0,5.22,2.05,3.13,3.84
9,1920,20190908,17,6,148,167,0,1431,1527,0.0,0.5,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,3.0,11.0,14.0,3.0,4.0,2.46,3.13,2.89
1,1920,20190913,17,4,94,240,0,1472,1446,0.14285714285714285,0.2857142857142857,0.0,0.0,3.0,3.0,4.33,0.0,1.0,1.5,2.5,1.5,11.0,18.0,6.11,5.89,1.93,3.73,3.65
1,1920,20190913,17,4,113,198,0,1499,1370,0.6666666666666666,0.0,0.0,0.0,1.0,1.5,0.75,3.0,3.0,1.0,1.5,1.5,13.58,14.11,3.42,5.11,2.46,3.47,2.73
4,1920,20190913,18,4,128,9,0,1558,1391,0.6666666666666666,0.0,0.0,0.0,1.0,1.5,0.75,1.33,1.67,0.33,0.5,4.5,11.17,11.78,2.33,3.44,1.96,3.3,4.27
5,1920,20190913,19,4,0,164,1,1434,1369,0.14285714285714285,0.0,0.0,0.0,2.0,3.0,3.75,0.0,0.33,1.33,0.67,0.33,11.67,11.42,4.0,3.17,2.15,3.04,3.66
4,1920,20190913,19,4,6,135,1,1445,1538,0.3333333333333333,1.0,0.0,0.0,1.5,0.0,3.0,4.33,1.5,0.5,1.5,3.0,8.0,11.89,2.56,6.33,5.07,3.74,1.71
5,1920,20190913,19,4,50,18,2,1392,1509,0.0,0.0,0.0,0.0,2.0,1.333,4.43,1.75,0.0,1.0,0.67,1.67,8.21,14.08,2.86,4.0,2.7,2.9,2.83
3,1920,20190913,19,4,65,45,1,1359,1371,0.125,0.25,0.0,0.0,1.25,1.5,1.43,4.07,1.0,1.5,1.0,2.5,13.93,17.86,4.21,5.57,2.55,3.4,2.76
0,1920,20190913,19,4,84,245,1,1481,1488,0.0,0.0,0.0,0.0,1.5,0.0,1.33,3.0,1.5,2.0,1.0,2.0,13.11,14.0,5.33,5.0,3.03,3.62,2.28
5,1920,20190913,19,4,95,153,1,1504,1440,0.2,0.125,0.0,0.0,1.333,0.667,2.75,3.83,1.67,0.67,1.0,1.33,10.83,11.67,4.25,4.33,1.99,3.12,4.08
5,1920,20190913,19,4,118,170,1,1515,1509,0.25,0.3333333333333333,0.0,0.0,2.333,2.5,5.0,0.14,1.0,2.0,1.5,0.75,11.75,10.5,4.33,2.79,1.76,3.21,5.36
5,1920,20190913,19,4,159,93,2,1316,1464,0.2727272727272727,0.0,0.0,0.0,2.333,1.5,5.0,2.0,1.33,0.67,1.0,0.75,11.83,9.14,5.42,2.71,2.36,2.98,3.25
5,1920,20190913,19,4,192,119,0,1404,1423,0.4,0.16666666666666666,0.0,0.0,1.333,3.0,2.0,0.0,1.0,0.33,1.0,1.67,10.58,12.25,3.33,4.33,2.18,3.06,3.55
5,1920,20190913,19,4,205,230,1,1459,1308,0.3333333333333333,0.4,0.0,0.0,1.333,0.333,2.0,5.0,1.0,0.33,1.0,1.0,7.5,12.83,1.25,4.42,2.22,2.93,3.62
5,1920,20190913,19,4,226,43,0,1430,1503,0.26666666666666666,0.5,0.0,0.0,0.333,1.333,1.0,2.75,1.0,1.67,1.33,0.67,10.83,7.5,3.67,2.75,1.92,3.05,4.55
8,1920,20190913,20,4,140,15,1,1520,1476,0.5,0.0,0.0,0.0,1.5,0.0,1.33,3.0,2.0,0.5,0.0,1.0,13.78,11.0,2.33,5.0,3.65,3.02,2.28
7,1920,20190913,20,4,180,211,0,1392,1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,2.67,2.99,2.78
9,1920,20190913,20,4,232,199,0,1449,1459,0.5416666666666666,0.0,0.0,0.0,1.333,3.0,2.0,0.0,2.67,1.33,1.5,0.5,11.83,13.78,4.92,3.67,1.76,3.48,4.78
3,1920,20190914,12,5,88,242,1,1511,1477,0.7857142857142857,0.6666666666666666,0.0,0.0,2.25,0.5,6.0,3.71,2.0,0.5,1.5,1.0,13.5,17.86,5.79,3.57,2.04,3.55,3.55
1,1920,20190914,12,5,97,26,2,1421,1467,0.16666666666666666,0.42857142857142855,0.0,0.0,1.333,0.5,2.0,3.44,1.33,1.33,2.0,3.0,12.67,14.44,5.17,5.89,2.31,3.48,2.9
1,1920,20190914,12,5,99,102,0,1553,1516,0.4,0.0,0.0,0.0,0.5,1.333,0.44,2.75,2.0,1.5,0.67,1.67,13.89,17.17,5.56,4.08,2.37,3.61,2.73
2,1920,20190914,12,5,129,156,0,1647,1526,0.5714285714285714,0.3333333333333333,0.0,0.0,3.0,3.0,4.33,0.0,2.5,1.5,1.0,1.5,15.0,9.56,6.44,2.56,1.15,8.27,19.45
8,1920,20190914,12,5,186,126,0,1767,1432,0.0,0.0,0.0,0.0,2.0,3.0,2.33,0.0,1.5,2.5,0.0,1.0,17.0,16.0,7.67,4.0,1.25,6.59,10.54
1,1920,20190914,12,5,187,216,2,1329,1549,0.0,0.2,0.0,0.0,0.5,0.333,0.44,5.0,1.0,0.5,1.33,2.0,6.22,18.5,3.67,6.67,3.3,3.71,2.03
5,1920,20190914,13,5,56,132,2,1526,1518,0.25,0.75,0.0,0.0,2.333,0.333,4.33,4.33,0.67,1.33,1.0,1.0,7.5,9.08,3.83,2.0,2.59,2.92,2.91
7,1920,20190914,14,5,12,130,0,1431,1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,5.0,0.0,2.15,3.02,3.67
0,1920,20190914,14,5,17,71,0,1457,1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,4.0,1.5,0.5,1.5,8.89,15.89,3.78,8.0,3.48,3.69,2.05
7,1920,20190914,14,5,55,225,0,1505,1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,3.29,4.63
0,1920,20190914,14,5,67,127,0,1671,1575,0.5,0.0,0.0,0.0,3.0,0.0,3.0,3.0,5.0,1.0,2.0,3.0,23.0,13.0,10.0,4.0,1.82,4.01,4.04
0,1920,20190914,14,5,80,136,2,1395,1533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,11.0,16.0,2.0,4.0,2.57,3.53,2.66
6,1920,20190914,14,5,83,111,1,1529,1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,0.0,7.0,0.0,5.0,3.88,1.7
0,1920,20190914,14,5,138,100,0,1461,1421,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,19.0,6.0,5.0,3.0,2.38,3.44,2.98
7,1920,20190914,14,5,174,110,1,1392,1444,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,1.0,1.68,3.5,5.31
0,1920,20190914,14,5,228,241,2,1495,1449,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,0.0,4.0,2.5,2.0,13.0,18.56,2.0,7.22,2.79,3.5,2.48
7,1920,20190914,14,5,238,86,0,1384,1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,20.0,0.0,8.0,3.05,3.04,2.43
3,1920,20190914,15,5,28,147,0,1400,1432,0.41666666666666663,0.25,0.0,0.0,1.5,1.0,4.93,2.71,1.0,0.75,0.25,1.75,12.57,6.43,2.93,1.79,2.12,3.35,3.55
2,1920,20190914,15,5,38,41,1,1534,1495,0.25,0.2,0.0,0.0,2.0,1.5,2.33,1.33,0.5,2.0,0.5,2.5,11.11,14.44,3.56,4.56,2.15,3.34,3.62
3,1920,20190914,15,5,51,27,2,1376,1386,0.6666666666666666,0.5,0.0,0.0,2.0,1.0,3.14,3.79,1.75,1.5,0.5,1.5,8.64,10.29,3.86,3.5,2.25,3.29,3.27
3,1920,20190914,15,5,105,244,1,1368,1424,0.2,0.0,0.0,0.0,1.0,2.25,1.71,0.43,1.25,1.0,1.0,1.75,14.71,9.71,3.14,2.79,2.02,3.45,3.71
8,1920,20190914,15,5,123,236,2,1427,1524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.44,0.0,1.0,3.0,3.0,13.0,10.89,2.0,5.89,2.51,3.15,3.04
2,1920,20190914,15,5,142,124,0,1663,1542,0.8,0.3333333333333333,0.0,0.0,2.0,1.0,2.33,1.44,2.5,0.5,0.5,0.5,9.89,13.33,3.33,2.11,1.94,3.55,4.12
3,1920,20190914,15,5,145,185,0,1481,1345,0.16666666666666666,0.225,0.0,0.0,1.0,1.75,3.14,2.93,1.25,1.0,1.25,1.75,12.64,12.21,3.86,4.93,2.09,3.42,3.57
9,1920,20190914,15,5,148,139,1,1476,1387,0.3333333333333333,0.125,0.0,0.0,2.0,2.0,3.44,0.75,2.0,1.5,0.67,0.33,14.89,10.0,4.67,3.0,2.68,2.9,2.84
9,1920,20190914,15,5,162,104,0,1454,1434,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,1.0,4.33,0.0,0.5,0.5,0.5,5.44,7.33,1.0,4.33,3.08,3.12,2.36
3,1920,20190914,15,5,181,35,0,1491,1561,0.6,0.25,0.0,0.0,1.5,1.75,4.07,1.71,2.5,0.75,0.75,0.5,11.86,10.14,4.29,2.36,2.7,3.35,2.6
3,1920,20190914,15,5,182,134,0,1353,1321,0.26666666666666666,0.25,0.0,0.0,1.0,2.5,0.79,0.14,1.25,1.5,1.5,1.75,16.5,9.29,3.14,2.86,1.99,3.59,3.69
2,1920,20190914,15,5,203,208,2,1464,1451,0.3333333333333333,0.0,0.0,0.0,2.0,3.0,3.44,0.0,1.0,0.5,1.0,2.0,11.89,12.67,3.0,3.0,2.46,3.26,3.06
3,1920,20190914,15,5,214,39,2,1387,1485,0.7,0.43333333333333335,0.0,0.0,0.25,1.0,0.64,5.29,2.25,1.5,1.5,1.25,12.71,9.0,2.93,3.43,2.15,3.3,3.51
3,1920,20190914,15,5,219,161,2,1425,1449,0.5,0.6666666666666666,0.0,0.0,2.5,1.25,5.71,3.29,1.5,1.5,1.0,1.5,12.79,12.43,4.71,3.29,1.95,3.64,3.79
2,1920,20190914,15,5,223,63,0,1514,1484,0.42857142857142855,0.0,0.0,0.0,1.667,2.0,2.33,0.44,2.33,1.67,0.0,0.5,14.17,6.0,6.17,3.11,1.39,5.0,8.24
2,1920,20190914,15,5,246,53,2,1486,1613,0.5,0.0,0.0,0.0,0.667,2.0,0.83,1.0,1.33,1.0,0.5,2.5,7.33,15.78,3.25,5.89,2.97,3.36,2.46
4,1920,20190914,16,5,171,215,0,1707,1528,0.6,0.0,0.0,0.0,1.5,1.0,1.33,1.83,2.5,0.5,1.0,1.0,10.33,10.42,3.33,2.92,1.2,7.14,13.3
9,1920,20190914,17,5,115,5,2,1445,1506,0.0,0.25,0.0,0.0,0.5,0.0,1.0,4.33,0.0,0.5,0.5,1.5,9.56,13.56,1.56,4.44,2.46,3.02,2.99
6,1920,20190914,17,5,155,197,0,1636,1378,0.0,0.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,5.0,1.27,6.19,9.85
2,1920,20190914,17,5,160,141,0,1469,1671,0.375,0.5555555555555556,0.0,0.0,1.5,0.5,3.0,2.33,3.5,1.0,3.5,1.0,13.67,22.89,6.67,9.56,17.04,9.03,1.15
0,1920,20190914,17,5,184,23,1,1645,1663,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,14.0,17.0,8.0,7.0,3.78,4.04,1.87
8,1920,20190914,17,5,206,16,0,1585,1609,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.33,1.0,1.0,1.0,2.0,12.0,6.11,3.0,3.89,3.73,3.15,2.17
7,1920,20190914,17,5,233,54,2,1467,1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2.95,2.74
4,1920,20190914,19,5,32,144,0,1463,1449,0.25,0.3333333333333333,0.0,0.0,0.5,0.5,1.0,3.44,2.0,1.0,0.5,2.0,10.78,13.11,3.56,6.89,1.85,3.37,4.71
4,1920,20190914,19,5,37,191,1,1505,1553,0.2,0.3333333333333333,0.0,0.0,1.0,1.0,1.44,2.5,1.0,1.0,1.33,1.0,12.11,10.5,4.44,3.33,3.2,3.21,2.34
